Order ID,Customer Name,Dish Name,Order Time,Meal Time,Customer Type,Price per Dish,Quantity,Total Revenue,Day of Week,Hour of Day,Dish Category
ORD02791,Scott Murphy,Tandoori Roti,20-02-2025 21:01,Lunch,New,372.01,1,372.01,Thursday,21,Non-Veg
ORD02792,Tracy Lawson,Chole Bhature,27-01-2025 01:54,Breakfast,Returning,255.32,4,1021.28,Monday,1,Veg
ORD02793,Charles Allen,Masala Dosa,19-02-2025 13:40,Lunch,Returning,376.79,2,753.58,Wednesday,13,Non-Veg
ORD02794,Phillip Williams,Tandoori Roti,30-01-2025 04:36,Dinner,Returning,233.15,4,932.6,Thursday,4,Non-Veg
ORD02795,Kristin Floyd,Chicken Tikka,03-02-2025 20:53,Lunch,Returning,116.43,4,465.72,Monday,20,Non-Veg
ORD02796,Christine Williamson,Fried Rice,03-03-2025 12:06,Lunch,Returning,482.62,1,482.62,Monday,12,Non-Veg
ORD02797,Rhonda Clark,Mutton Rogan Josh,24-02-2025 19:25,Breakfast,Returning,466.12,4,1864.48,Monday,19,Non-Veg
ORD02798,Rachel Brock,Spring Roll,11-02-2025 00:43,Dinner,New,450.38,3,1351.14,Tuesday,0,Non-Veg
ORD02799,Jill Lambert,Manchurian,16-02-2025 02:08,Dinner,New,319.46,2,638.92,Sunday,2,Non-Veg
ORD02800,Alexis Flores,Spring Roll,19-03-2025 11:15,Dinner,New,489.75,2,979.5,Wednesday,11,Non-Veg
ORD02801,Alyssa Peters,Tandoori Roti,17-03-2025 01:33,Lunch,New,420.55,1,420.55,Monday,1,Non-Veg
ORD02802,Kristen Martin,Fried Rice,15-02-2025 15:17,Breakfast,New,308.96,3,926.88,Saturday,15,Non-Veg
ORD02803,Jane Butler,Fried Rice,27-03-2025 01:27,Dinner,New,382.87,3,1148.61,Thursday,1,Non-Veg
ORD02804,Allison Sanchez,Chicken Biryani,14-02-2025 12:37,Lunch,Returning,296.8,4,1187.2,Friday,12,Non-Veg
ORD02805,Travis Tucker,Fish Curry,17-02-2025 14:46,Lunch,New,309.66,4,1238.64,Monday,14,Non-Veg
ORD02806,Robert Myers,Spring Roll,04-03-2025 14:31,Breakfast,New,338.21,4,1352.84,Tuesday,14,Non-Veg
ORD02807,Theresa Davenport,Samosa,15-01-2025 04:08,Dinner,New,372.29,1,372.29,Wednesday,4,Veg
ORD02808,Victoria Knox,Masala Dosa,15-02-2025 01:47,Breakfast,Returning,158.83,4,635.32,Saturday,1,Non-Veg
ORD02809,Rebekah Coffey,Samosa,28-01-2025 13:36,Breakfast,New,478.2,2,956.4,Tuesday,13,Veg
ORD02810,Timothy Fields,Paneer Butter Masala,03-01-2025 03:20,Breakfast,Returning,104.48,2,208.96,Friday,3,Veg
ORD02811,Maria Lindsey,Spring Roll,17-03-2025 08:02,Dinner,New,80.16,4,320.64,Monday,8,Non-Veg
ORD02812,John Duncan,Chicken Biryani,28-03-2025 13:31,Lunch,Returning,347.71,1,347.71,Friday,13,Non-Veg
ORD02813,Jason Sweeney,Dal Makhani,05-03-2025 12:24,Lunch,Returning,224.49,2,448.98,Wednesday,12,Veg
ORD02814,Steven Carpenter,Pasta Alfredo,28-01-2025 15:37,Dinner,Returning,335.85,1,335.85,Tuesday,15,Non-Veg
ORD02815,Melissa Morrison,Chicken Tikka,03-03-2025 19:33,Breakfast,Returning,193.83,1,193.83,Monday,19,Non-Veg
ORD02816,Lindsay Parker,Tandoori Roti,24-01-2025 06:45,Lunch,Returning,388.81,1,388.81,Friday,6,Non-Veg
ORD02817,Kari Miranda,Tandoori Roti,08-02-2025 11:24,Dinner,Returning,477.11,4,1908.44,Saturday,11,Non-Veg
ORD02818,Victor Garcia,Pasta Alfredo,03-01-2025 11:41,Breakfast,Returning,391.57,1,391.57,Friday,11,Non-Veg
ORD02819,Jordan Barton,Mutton Rogan Josh,13-02-2025 05:22,Dinner,New,87.33,1,87.33,Thursday,5,Non-Veg
ORD02820,Erika Andrews,Pasta Alfredo,11-02-2025 09:16,Dinner,Returning,158.62,4,634.48,Tuesday,9,Non-Veg
ORD02821,Cynthia Waller,Chole Bhature,04-01-2025 03:01,Lunch,Returning,147.45,4,589.8,Saturday,3,Veg
ORD02822,Mark Trujillo,Paneer Butter Masala,09-01-2025 15:25,Dinner,New,317.04,1,317.04,Thursday,15,Veg
ORD02823,Jordan Henderson,Fried Rice,27-03-2025 03:42,Lunch,New,275.93,4,1103.72,Thursday,3,Non-Veg
ORD02824,Angela Martinez,Tandoori Roti,26-01-2025 00:10,Dinner,Returning,410.59,1,410.59,Sunday,0,Non-Veg
ORD02825,Sean Crawford,Dal Makhani,24-01-2025 01:07,Breakfast,Returning,128.26,4,513.04,Friday,1,Veg
ORD02826,Christy Vance,Samosa,27-01-2025 16:55,Breakfast,New,180.63,3,541.89,Monday,16,Veg
ORD02827,Robert Singleton,Chicken Biryani,08-02-2025 20:12,Dinner,New,485.85,1,485.85,Saturday,20,Non-Veg
ORD02828,Sherry Flores,Chicken Tikka,19-01-2025 02:59,Lunch,New,52.56,2,105.12,Sunday,2,Non-Veg
ORD02829,Ronald Vaughn,Pasta Alfredo,12-03-2025 07:28,Breakfast,Returning,132.21,3,396.63,Wednesday,7,Non-Veg
ORD02830,Julie Rice,Fish Curry,20-03-2025 18:51,Dinner,Returning,152.93,4,611.72,Thursday,18,Non-Veg
ORD02831,Maria Simmons,Tandoori Roti,15-03-2025 14:01,Breakfast,New,123.99,2,247.98,Saturday,14,Non-Veg
ORD02832,Patricia Rivers,Dal Makhani,09-03-2025 09:19,Dinner,New,247.14,3,741.42,Sunday,9,Veg
ORD02833,Dawn Ramirez,Tandoori Roti,14-03-2025 07:15,Lunch,New,368.78,3,1106.34,Friday,7,Non-Veg
ORD02834,Scott Parks,Fried Rice,27-02-2025 18:48,Breakfast,Returning,263.15,3,789.45,Thursday,18,Non-Veg
ORD02835,John Brown,Fried Rice,09-02-2025 17:05,Dinner,Returning,80.12,1,80.12,Sunday,17,Non-Veg
ORD02836,Daniel Townsend,Manchurian,24-01-2025 22:02,Dinner,Returning,263.58,2,527.16,Friday,22,Non-Veg
ORD02837,Susan Austin,Manchurian,24-03-2025 12:32,Breakfast,New,60.85,1,60.85,Monday,12,Non-Veg
ORD02838,Joel Greene,Masala Dosa,21-02-2025 22:06,Dinner,New,250.75,3,752.25,Friday,22,Non-Veg
ORD02839,Kristine Bullock,Mutton Rogan Josh,20-02-2025 17:35,Lunch,New,486.89,2,973.78,Thursday,17,Non-Veg
ORD02840,Donna Lopez,Pasta Alfredo,22-02-2025 23:39,Breakfast,New,154.51,2,309.02,Saturday,23,Non-Veg
ORD02841,Erika Moss,Masala Dosa,28-01-2025 08:06,Dinner,Returning,55.04,1,55.04,Tuesday,8,Non-Veg
ORD02842,Anthony Skinner,Spring Roll,16-02-2025 10:32,Breakfast,New,286.05,3,858.15,Sunday,10,Non-Veg
ORD02843,Justin Murray,Fried Rice,23-02-2025 07:12,Breakfast,Returning,446.17,2,892.34,Sunday,7,Non-Veg
ORD02844,John Scott,Manchurian,30-01-2025 02:01,Breakfast,Returning,410.55,2,821.1,Thursday,2,Non-Veg
ORD02845,Marc Bauer,Chicken Tikka,02-03-2025 10:36,Lunch,Returning,146.36,2,292.72,Sunday,10,Non-Veg
ORD02846,Aimee Shaffer,Fried Rice,05-02-2025 07:17,Dinner,New,115.75,2,231.5,Wednesday,7,Non-Veg
ORD02847,Joseph Garcia,Fried Rice,20-03-2025 01:59,Breakfast,New,264.96,1,264.96,Thursday,1,Non-Veg
ORD02848,Michelle Dixon,Masala Dosa,21-02-2025 12:47,Breakfast,Returning,427.9,3,1283.7,Friday,12,Non-Veg
ORD02849,Trevor Ward,Veg Thali,27-03-2025 08:14,Lunch,Returning,76.85,4,307.4,Thursday,8,Veg
ORD02850,Karen Schultz,Samosa,04-01-2025 21:44,Lunch,Returning,62.45,3,187.35,Saturday,21,Veg
ORD02851,Brooke Grimes,Chicken Tikka,05-02-2025 13:39,Dinner,New,386.87,2,773.74,Wednesday,13,Non-Veg
ORD02852,Matthew Wyatt,Dal Makhani,13-02-2025 15:11,Dinner,Returning,340.72,2,681.44,Thursday,15,Veg
ORD02853,Steven Francis,Dal Makhani,22-01-2025 23:12,Dinner,Returning,273.71,1,273.71,Wednesday,23,Veg
ORD02854,Rebecca Park,Dal Makhani,09-02-2025 09:20,Breakfast,Returning,79.85,1,79.85,Sunday,9,Veg
ORD02855,Adam Nelson,Manchurian,06-03-2025 02:56,Breakfast,New,216.28,4,865.12,Thursday,2,Non-Veg
ORD02856,Olivia Morgan,Chicken Tikka,26-01-2025 13:29,Dinner,Returning,186.57,3,559.71,Sunday,13,Non-Veg
ORD02857,Justin Valentine,Mutton Rogan Josh,25-03-2025 16:18,Lunch,Returning,223.74,2,447.48,Tuesday,16,Non-Veg
ORD02858,Tyler Clay,Chole Bhature,12-02-2025 17:15,Breakfast,Returning,488.85,1,488.85,Wednesday,17,Veg
ORD02859,Melissa Charles,Fish Curry,23-01-2025 21:36,Lunch,Returning,443.64,2,887.28,Thursday,21,Non-Veg
ORD02860,Theresa Wallace,Manchurian,29-01-2025 11:52,Lunch,New,304.71,3,914.13,Wednesday,11,Non-Veg
ORD02861,Adam Patterson,Mutton Rogan Josh,30-03-2025 12:06,Breakfast,Returning,282.95,4,1131.8,Sunday,12,Non-Veg
ORD02862,Omar Vega,Mutton Rogan Josh,26-01-2025 08:26,Dinner,Returning,351.36,2,702.72,Sunday,8,Non-Veg
ORD02863,Abigail Cole,Dal Makhani,11-03-2025 22:24,Breakfast,Returning,135.48,3,406.44,Tuesday,22,Veg
ORD02864,Jessica Freeman,Fried Rice,06-03-2025 20:44,Dinner,Returning,142.01,4,568.04,Thursday,20,Non-Veg
ORD02865,Ashley Moore,Fried Rice,22-02-2025 22:51,Breakfast,New,376.07,3,1128.21,Saturday,22,Non-Veg
ORD02866,Megan Garcia,Veg Thali,28-02-2025 03:01,Breakfast,Returning,132.39,4,529.56,Friday,3,Veg
ORD02867,Jared Anderson,Veg Thali,04-02-2025 03:11,Lunch,Returning,372.67,4,1490.68,Tuesday,3,Veg
ORD02868,Amanda Jones,Chole Bhature,18-02-2025 21:59,Breakfast,Returning,322.69,3,968.07,Tuesday,21,Veg
ORD02869,Jeffrey Gray,Pasta Alfredo,12-01-2025 07:49,Dinner,Returning,51.47,2,102.94,Sunday,7,Non-Veg
ORD02870,Amy Norman,Manchurian,15-03-2025 21:49,Lunch,Returning,254.64,3,763.92,Saturday,21,Non-Veg
ORD02871,Heather Trujillo,Dal Makhani,16-02-2025 12:33,Lunch,New,169.57,4,678.28,Sunday,12,Veg
ORD02872,Mr. Ryan Melendez DDS,Chicken Tikka,27-02-2025 04:07,Dinner,New,264.37,4,1057.48,Thursday,4,Non-Veg
ORD02873,Nicole Hill,Chicken Biryani,29-01-2025 12:04,Breakfast,New,105.31,1,105.31,Wednesday,12,Non-Veg
ORD02874,Sarah Sanchez,Samosa,04-01-2025 17:38,Breakfast,Returning,98.36,3,295.08,Saturday,17,Veg
ORD02875,John Moreno,Spring Roll,12-01-2025 14:21,Breakfast,Returning,142.2,1,142.2,Sunday,14,Non-Veg
ORD02876,Rebecca Prince,Chicken Biryani,01-01-2025 21:31,Lunch,Returning,177.88,2,355.76,Wednesday,21,Non-Veg
ORD02877,Kimberly White,Veg Thali,21-01-2025 23:30,Dinner,Returning,467.53,3,1402.59,Tuesday,23,Veg
ORD02878,Michael Hayden,Veg Thali,18-03-2025 12:41,Breakfast,New,299.17,3,897.51,Tuesday,12,Veg
ORD02879,Kara Hodges,Veg Thali,11-03-2025 09:22,Breakfast,Returning,141.41,1,141.41,Tuesday,9,Veg
ORD02880,Alex Reeves,Masala Dosa,28-03-2025 21:04,Breakfast,Returning,414.3,1,414.3,Friday,21,Non-Veg
ORD02881,Christy Pham,Veg Thali,09-01-2025 17:01,Lunch,New,158.91,2,317.82,Thursday,17,Veg
ORD02882,John Carr,Masala Dosa,23-03-2025 04:21,Breakfast,Returning,98.32,2,196.64,Sunday,4,Non-Veg
ORD02883,Jason Williams,Mutton Rogan Josh,03-03-2025 02:10,Lunch,Returning,250.77,2,501.54,Monday,2,Non-Veg
ORD02884,Erik Hinton,Samosa,10-01-2025 03:15,Breakfast,Returning,370.59,4,1482.36,Friday,3,Veg
ORD02885,Hannah Steele,Tandoori Roti,14-01-2025 16:31,Lunch,Returning,60.36,3,181.08,Tuesday,16,Non-Veg
ORD02886,Lauren Gay,Manchurian,19-01-2025 16:06,Dinner,Returning,246.49,3,739.47,Sunday,16,Non-Veg
ORD02887,Douglas Cochran,Paneer Butter Masala,30-01-2025 07:35,Lunch,Returning,427.2,2,854.4,Thursday,7,Veg
ORD02888,Leroy Reeves,Masala Dosa,03-02-2025 22:44,Dinner,New,320.43,4,1281.72,Monday,22,Non-Veg
ORD02889,Eric Williams,Spring Roll,16-01-2025 07:50,Lunch,New,148.07,3,444.21,Thursday,7,Non-Veg
ORD02890,Daniel Cowan,Mutton Rogan Josh,06-02-2025 20:57,Breakfast,Returning,454.3,4,1817.2,Thursday,20,Non-Veg
ORD02891,Lee Kaiser,Manchurian,24-02-2025 15:40,Lunch,New,358.92,2,717.84,Monday,15,Non-Veg
ORD02892,Aaron Hunter,Tandoori Roti,28-02-2025 18:03,Breakfast,Returning,370.88,1,370.88,Friday,18,Non-Veg
ORD02893,Stephen Ross,Dal Makhani,05-02-2025 09:29,Lunch,Returning,221.44,4,885.76,Wednesday,9,Veg
ORD02894,Jennifer Parsons,Tandoori Roti,09-02-2025 17:05,Lunch,Returning,90.26,3,270.78,Sunday,17,Non-Veg
ORD02895,Kim Baker,Veg Thali,01-02-2025 16:43,Lunch,Returning,460.22,3,1380.66,Saturday,16,Veg
ORD02896,Jason Flynn,Masala Dosa,13-02-2025 13:21,Breakfast,New,434.14,2,868.28,Thursday,13,Non-Veg
ORD02897,Jennifer Henderson,Paneer Butter Masala,18-03-2025 23:54,Lunch,Returning,71.59,2,143.18,Tuesday,23,Veg
ORD02898,Christine Warren,Tandoori Roti,09-01-2025 04:32,Breakfast,New,326.95,1,326.95,Thursday,4,Non-Veg
ORD02899,Dr. Brett Welch,Chicken Biryani,23-01-2025 18:59,Dinner,Returning,253.9,3,761.7,Thursday,18,Non-Veg
ORD02900,Nathan Sanchez,Samosa,13-01-2025 21:24,Lunch,Returning,441.95,2,883.9,Monday,21,Veg
ORD02901,Andrew Parker,Pasta Alfredo,21-01-2025 20:27,Lunch,New,284.23,2,568.46,Tuesday,20,Non-Veg
ORD02902,Wesley Taylor,Chicken Biryani,21-03-2025 08:29,Dinner,New,307.67,2,615.34,Friday,8,Non-Veg
ORD02903,Jennifer Gibson,Fried Rice,27-01-2025 05:40,Lunch,Returning,452.71,2,905.42,Monday,5,Non-Veg
ORD02904,Annette Hays,Spring Roll,02-01-2025 13:32,Breakfast,New,80.32,1,80.32,Thursday,13,Non-Veg
ORD02905,Dale Herrera,Samosa,25-01-2025 11:44,Breakfast,New,400.58,3,1201.74,Saturday,11,Veg
ORD02906,Isaac Watson,Masala Dosa,07-03-2025 19:52,Breakfast,New,160.54,1,160.54,Friday,19,Non-Veg
ORD02907,Jacob Holland,Samosa,30-01-2025 15:01,Breakfast,Returning,280.96,1,280.96,Thursday,15,Veg
ORD02908,Larry Johnson,Fried Rice,15-02-2025 14:15,Breakfast,Returning,110.73,1,110.73,Saturday,14,Non-Veg
ORD02909,Eric Cortez,Masala Dosa,12-02-2025 16:41,Breakfast,New,437.76,3,1313.28,Wednesday,16,Non-Veg
ORD02910,April Lucas,Spring Roll,22-02-2025 05:37,Lunch,Returning,160.61,2,321.22,Saturday,5,Non-Veg
ORD02911,Jason Sanders,Chicken Biryani,06-03-2025 15:28,Dinner,New,122.94,1,122.94,Thursday,15,Non-Veg
ORD02912,Heather Sampson,Pasta Alfredo,07-01-2025 02:31,Breakfast,New,179.24,4,716.96,Tuesday,2,Non-Veg
ORD02913,Francisco Lee,Spring Roll,03-03-2025 16:04,Lunch,Returning,449.96,4,1799.84,Monday,16,Non-Veg
ORD02914,Gwendolyn Greene,Fish Curry,29-03-2025 13:45,Dinner,Returning,403.87,4,1615.48,Saturday,13,Non-Veg
ORD02915,Tracey Rojas,Mutton Rogan Josh,10-03-2025 09:57,Dinner,Returning,125.1,4,500.4,Monday,9,Non-Veg
ORD02916,Judith Ramirez,Spring Roll,12-01-2025 11:46,Breakfast,New,83.04,3,249.12,Sunday,11,Non-Veg
ORD02917,Stephanie Hahn MD,Mutton Rogan Josh,18-03-2025 15:15,Breakfast,Returning,222.16,3,666.48,Tuesday,15,Non-Veg
ORD02918,Kyle Ramos,Paneer Butter Masala,04-02-2025 00:11,Lunch,Returning,139.42,1,139.42,Tuesday,0,Veg
ORD02919,Jessica Hunter,Pasta Alfredo,20-01-2025 14:55,Dinner,New,252.47,2,504.94,Monday,14,Non-Veg
ORD02920,Heidi Allison,Spring Roll,01-03-2025 01:55,Lunch,Returning,160.02,1,160.02,Saturday,1,Non-Veg
ORD02921,Kayla Smith,Veg Thali,23-03-2025 23:10,Lunch,Returning,269.05,4,1076.2,Sunday,23,Veg
ORD02922,John Shea,Chicken Tikka,06-03-2025 21:19,Lunch,New,258.48,4,1033.92,Thursday,21,Non-Veg
ORD02923,Dennis Simpson,Paneer Butter Masala,29-03-2025 08:19,Breakfast,New,453.67,1,453.67,Saturday,8,Veg
ORD02924,Marc Arroyo,Chole Bhature,27-01-2025 21:21,Breakfast,Returning,259.29,4,1037.16,Monday,21,Veg
ORD02925,Aaron Mack,Fish Curry,22-03-2025 17:46,Lunch,New,319.21,3,957.63,Saturday,17,Non-Veg
ORD02926,Gary Graves DDS,Fried Rice,16-03-2025 17:42,Dinner,Returning,68.24,4,272.96,Sunday,17,Non-Veg
ORD02927,Renee Gardner,Chole Bhature,07-01-2025 04:00,Lunch,New,189.65,2,379.3,Tuesday,4,Veg
ORD02928,Jason Hardin,Chicken Biryani,02-01-2025 00:09,Breakfast,Returning,76.95,2,153.9,Thursday,0,Non-Veg
ORD02929,Heather Rivera,Fried Rice,27-02-2025 09:43,Lunch,New,251.76,3,755.28,Thursday,9,Non-Veg
ORD02930,James Brown,Dal Makhani,14-03-2025 16:22,Lunch,Returning,329.8,3,989.4,Friday,16,Veg
ORD02931,Patricia Kelly,Paneer Butter Masala,03-02-2025 11:50,Dinner,New,447.59,4,1790.36,Monday,11,Veg
ORD02932,Daniel Crawford,Spring Roll,09-02-2025 10:47,Dinner,New,349.84,1,349.84,Sunday,10,Non-Veg
ORD02933,Karen Lee,Masala Dosa,30-03-2025 02:54,Lunch,Returning,347.28,4,1389.12,Sunday,2,Non-Veg
ORD02934,Corey Davis,Tandoori Roti,08-03-2025 13:52,Dinner,Returning,114.78,2,229.56,Saturday,13,Non-Veg
ORD02935,Kristen Smith,Dal Makhani,09-01-2025 11:34,Lunch,Returning,227.48,1,227.48,Thursday,11,Veg
ORD02936,Jeremy Flores,Mutton Rogan Josh,05-01-2025 00:08,Breakfast,New,137.52,2,275.04,Sunday,0,Non-Veg
ORD02937,Zachary Woods,Spring Roll,08-02-2025 00:14,Breakfast,Returning,296.18,3,888.54,Saturday,0,Non-Veg
ORD02938,Melissa Hogan,Veg Thali,25-03-2025 09:11,Breakfast,New,123.53,1,123.53,Tuesday,9,Veg
ORD02939,Gloria Gray,Tandoori Roti,25-01-2025 04:00,Lunch,New,148.59,2,297.18,Saturday,4,Non-Veg
ORD02940,Jeffrey Nguyen,Fish Curry,26-03-2025 04:18,Lunch,New,85.99,4,343.96,Wednesday,4,Non-Veg
ORD02941,Mallory Shields,Manchurian,15-03-2025 21:09,Lunch,Returning,432.77,3,1298.31,Saturday,21,Non-Veg
ORD02942,April Henry,Fried Rice,22-02-2025 12:34,Dinner,Returning,334.19,3,1002.57,Saturday,12,Non-Veg
ORD02943,James Brown,Masala Dosa,17-02-2025 22:36,Dinner,Returning,412.79,2,825.58,Monday,22,Non-Veg
ORD02944,Kenneth Mitchell,Samosa,21-01-2025 14:08,Breakfast,Returning,267.53,3,802.59,Tuesday,14,Veg
ORD02945,Tara Robinson,Fried Rice,27-03-2025 13:19,Lunch,Returning,487.74,4,1950.96,Thursday,13,Non-Veg
ORD02946,Victoria Yang,Dal Makhani,05-01-2025 16:02,Lunch,Returning,97.92,2,195.84,Sunday,16,Veg
ORD02947,Amy Nguyen,Veg Thali,20-02-2025 12:26,Breakfast,New,258.96,2,517.92,Thursday,12,Veg
ORD02948,Nicholas Rasmussen,Chicken Biryani,26-03-2025 06:59,Dinner,Returning,235.69,4,942.76,Wednesday,6,Non-Veg
ORD02949,Gabriel Bradley,Dal Makhani,08-02-2025 03:57,Lunch,Returning,86.51,2,173.02,Saturday,3,Veg
ORD02950,Nicholas Fletcher,Chicken Tikka,26-02-2025 17:05,Dinner,New,398.73,1,398.73,Wednesday,17,Non-Veg
ORD02951,Melanie Payne,Pasta Alfredo,09-02-2025 15:38,Lunch,New,236.4,1,236.4,Sunday,15,Non-Veg
ORD02952,Alisha Mason,Chole Bhature,31-01-2025 09:09,Breakfast,Returning,156.06,4,624.24,Friday,9,Veg
ORD02953,Diana Waller,Pasta Alfredo,26-03-2025 10:53,Dinner,New,232.39,2,464.78,Wednesday,10,Non-Veg
ORD02954,Leah Park,Veg Thali,27-01-2025 01:47,Dinner,New,201.25,3,603.75,Monday,1,Veg
ORD02955,Gregory Hansen,Pasta Alfredo,24-02-2025 00:24,Breakfast,New,86.94,1,86.94,Monday,0,Non-Veg
ORD02956,Jack George,Fried Rice,14-01-2025 15:46,Lunch,Returning,453.46,2,906.92,Tuesday,15,Non-Veg
ORD02957,Paul Terry,Paneer Butter Masala,05-01-2025 16:11,Lunch,New,64.71,3,194.13,Sunday,16,Veg
ORD02958,Donald Medina,Samosa,31-03-2025 12:55,Lunch,Returning,349.73,1,349.73,Monday,12,Veg
ORD02959,Peggy Chambers,Masala Dosa,04-01-2025 16:19,Lunch,Returning,94.99,1,94.99,Saturday,16,Non-Veg
ORD02960,Lisa Allen,Paneer Butter Masala,31-03-2025 22:43,Dinner,New,419.64,2,839.28,Monday,22,Veg
ORD02961,Patrick Moody,Masala Dosa,13-03-2025 20:46,Lunch,Returning,98.39,3,295.17,Thursday,20,Non-Veg
ORD02962,Amanda Barry,Samosa,26-02-2025 00:26,Dinner,New,424.31,3,1272.93,Wednesday,0,Veg
ORD02963,Sharon Curry,Chicken Biryani,13-01-2025 14:48,Lunch,Returning,120.83,1,120.83,Monday,14,Non-Veg
ORD02964,Joshua Mckenzie,Dal Makhani,15-02-2025 04:26,Breakfast,Returning,64.42,3,193.26,Saturday,4,Veg
ORD02965,Samuel Fields,Masala Dosa,02-03-2025 12:44,Dinner,Returning,414.62,3,1243.86,Sunday,12,Non-Veg
ORD02966,Ann Archer,Fried Rice,28-03-2025 15:01,Lunch,Returning,344.07,4,1376.28,Friday,15,Non-Veg
ORD02967,Lauren Rodgers,Spring Roll,08-02-2025 01:04,Breakfast,Returning,349.81,2,699.62,Saturday,1,Non-Veg
ORD02968,Jasmine Drake,Chicken Tikka,22-01-2025 21:46,Breakfast,New,66.56,1,66.56,Wednesday,21,Non-Veg
ORD02969,Melissa Hughes,Manchurian,23-02-2025 11:48,Breakfast,New,98.45,4,393.8,Sunday,11,Non-Veg
ORD02970,Christina George,Masala Dosa,12-01-2025 11:29,Dinner,New,177.11,3,531.33,Sunday,11,Non-Veg
ORD02971,Michael Washington,Chole Bhature,04-03-2025 14:21,Dinner,New,373.39,4,1493.56,Tuesday,14,Veg
ORD02972,Andrew Perkins,Chicken Biryani,07-02-2025 07:23,Dinner,Returning,471.85,2,943.7,Friday,7,Non-Veg
ORD02973,Olivia Stone,Chicken Tikka,23-03-2025 12:26,Dinner,New,213.89,4,855.56,Sunday,12,Non-Veg
ORD02974,Jennifer Johnson,Chole Bhature,18-01-2025 10:18,Breakfast,New,64.12,3,192.36,Saturday,10,Veg
ORD02975,Sarah Lewis DDS,Masala Dosa,05-02-2025 11:00,Lunch,Returning,346.25,4,1385,Wednesday,11,Non-Veg
ORD02976,Kevin Harrison,Tandoori Roti,13-03-2025 08:04,Lunch,Returning,109.81,3,329.43,Thursday,8,Non-Veg
ORD02977,Kyle Reeves,Tandoori Roti,09-03-2025 20:05,Lunch,Returning,481.13,2,962.26,Sunday,20,Non-Veg
ORD02978,Daniel Anderson,Samosa,01-01-2025 16:15,Breakfast,Returning,237.11,4,948.44,Wednesday,16,Veg
ORD02979,Kim Carr,Chole Bhature,21-03-2025 16:36,Breakfast,New,447.9,2,895.8,Friday,16,Veg
ORD02980,James Tran,Dal Makhani,16-02-2025 16:11,Lunch,Returning,458.29,2,916.58,Sunday,16,Veg
ORD02981,Sara Todd,Paneer Butter Masala,08-02-2025 00:51,Breakfast,Returning,370.11,3,1110.33,Saturday,0,Veg
ORD02982,Cassandra Jefferson,Paneer Butter Masala,31-01-2025 16:34,Breakfast,Returning,397.21,2,794.42,Friday,16,Veg
ORD02983,Kathleen Kline,Masala Dosa,20-01-2025 05:04,Lunch,Returning,288.89,2,577.78,Monday,5,Non-Veg
ORD02984,Tyler Cox,Spring Roll,09-02-2025 14:08,Dinner,New,254.73,3,764.19,Sunday,14,Non-Veg
ORD02985,Bryan Sanchez,Spring Roll,19-02-2025 01:00,Lunch,New,178.02,1,178.02,Wednesday,1,Non-Veg
ORD02986,Samantha Hernandez,Dal Makhani,07-02-2025 01:50,Dinner,New,263.53,4,1054.12,Friday,1,Veg
ORD02987,Anthony Pope,Chicken Tikka,26-03-2025 13:32,Dinner,New,465.39,2,930.78,Wednesday,13,Non-Veg
ORD02988,Alicia Smith,Mutton Rogan Josh,10-02-2025 21:26,Lunch,New,417.53,3,1252.59,Monday,21,Non-Veg
ORD02989,David Martinez,Mutton Rogan Josh,05-02-2025 22:28,Breakfast,New,68.24,4,272.96,Wednesday,22,Non-Veg
ORD02990,Brian Brewer,Pasta Alfredo,22-01-2025 18:03,Breakfast,Returning,71.49,1,71.49,Wednesday,18,Non-Veg
ORD02991,Patrick Cameron,Spring Roll,15-03-2025 00:51,Lunch,Returning,57.35,3,172.05,Saturday,0,Non-Veg
ORD02992,Hector Smith,Dal Makhani,11-03-2025 23:41,Dinner,New,273.49,2,546.98,Tuesday,23,Veg
ORD02993,Carmen Thomas,Fish Curry,18-02-2025 14:44,Dinner,Returning,400.85,2,801.7,Tuesday,14,Non-Veg
ORD02994,Paul Davis IV,Pasta Alfredo,26-03-2025 06:04,Dinner,Returning,129.76,2,259.52,Wednesday,6,Non-Veg
ORD02995,Heather Krueger,Fish Curry,02-01-2025 07:02,Lunch,New,197.95,2,395.9,Thursday,7,Non-Veg
ORD02996,Jessica Lowery,Chicken Tikka,28-03-2025 03:49,Breakfast,New,108.44,3,325.32,Friday,3,Non-Veg
ORD02997,Teresa Green,Fish Curry,16-01-2025 09:14,Lunch,Returning,237.01,4,948.04,Thursday,9,Non-Veg
ORD02998,Edward Vasquez,Tandoori Roti,19-01-2025 13:50,Breakfast,Returning,93.92,3,281.76,Sunday,13,Non-Veg
ORD02999,Kimberly Solomon MD,Fried Rice,29-01-2025 04:05,Dinner,New,84.3,2,168.6,Wednesday,4,Non-Veg
ORD03000,Joshua Spencer,Chicken Biryani,21-03-2025 11:34,Breakfast,New,79.69,3,239.07,Friday,11,Non-Veg
ORD03001,Thomas Hines,Masala Dosa,29-03-2025 20:23,Breakfast,Returning,201.89,4,807.56,Saturday,20,Non-Veg
ORD03002,Nathan Copeland,Chicken Biryani,16-02-2025 11:48,Lunch,Returning,403.47,3,1210.41,Sunday,11,Non-Veg
ORD03003,Yvonne Bender,Chicken Biryani,13-03-2025 19:35,Lunch,New,224.55,2,449.1,Thursday,19,Non-Veg
